timestamp,pressure,flow_rate,temperature,latitude,longitude,pipe_age,pipe_material,leak_status,burst_status,pipe_id
2025-05-20 01:20:27.351873,2.9273471944849345,76.38056552850199,17.397472318815556,-17.853482008867736,31.07501234749576,17,PVC,0,0,ZW-6362
2025-05-20 13:25:27.351873,2.947932653960844,86.62807473351829,17.662250611166197,-17.920566099578615,31.07658196275352,25,PVC,0,0,ZW-4728
2025-05-19 20:15:27.351873,3.099838472849552,122.4839826498823,23.85213501178302,-17.889464021395092,30.963563534315533,29,PVC,0,0,ZW-7460
2025-05-20 13:59:27.351873,2.873877411613549,145.44293421619818,15.468169067555559,-17.76758546772697,31.053593632319508,28,PVC,0,0,ZW-4705
2025-05-20 06:07:27.351873,3.482653055181923,50.0,21.239684390195297,-17.776107115868385,31.02793598562208,15,Galvanized Iron,0,0,ZW-8240
2025-05-19 23:23:27.351873,3.018649281063625,80.98302047251707,15.532526204021067,-17.72667181047997,31.03909393111584,17,Cast Iron,0,0,ZW-1675
2025-05-20 14:22:27.351873,3.0384715862044054,117.72490624692755,17.680513842190038,-17.911878854412507,31.06109170840878,25,Cast Iron,0,0,ZW-5776
2025-05-20 14:02:27.351873,2.559608179579298,125.54714355245092,12.28373280205028,-17.76584306693976,31.05174553583664,22,Galvanized Iron,0,0,ZW-7279
2025-05-20 08:39:27.351873,3.257301385890873,165.25855004487215,13.53991156774246,-17.709661502946915,30.973022030850228,29,PVC,0,0,ZW-2151
2025-05-20 03:56:27.351873,3.368294459817602,113.56362159453721,13.31376389027535,-17.824227458279143,31.01225716503823,23,Cast Iron,0,0,ZW-4530
2025-05-20 12:51:27.351873,3.2352024181504104,127.51383684564999,15.400842008039081,-17.901124214483385,31.03905540195857,27,PVC,0,0,ZW-2787
2025-05-19 23:18:27.351873,3.0680357733773373,53.33272362571236,20.162758395565426,-17.767730040573362,30.963993176834155,16,PVC,0,0,ZW-3337
2025-05-20 00:06:27.351873,3.0946397639427046,162.2603601440123,15.684184759559164,-17.821363614016974,31.118767852078225,27,PVC,0,0,ZW-5295
2025-05-20 06:48:27.351873,3.893522722557143,131.47711103373615,13.458245904743418,-17.739582867560657,30.96135877995184,7,PVC,0,0,ZW-7405
2025-05-19 21:36:27.351873,2.374183184203291,138.2756983399696,14.167842586300152,-17.760834517292608,31.108918684579653,21,PVC,0,0,ZW-8236
2025-05-19 23:45:27.351873,3.03607562160461,183.44801280813604,19.676523329476748,-17.77208779539329,31.028434878329566,18,Cast Iron,0,0,ZW-6865
2025-05-19 22:59:27.351873,3.640201759667726,100.90056475033718,16.29023795873084,-17.843036926584194,31.00724250802393,17,Asbestos Cement,0,0,ZW-1283
2025-05-20 14:31:27.351873,2.9282444467034656,148.61114038507182,25.0,-17.795082319270993,31.039126175634912,12,PVC,0,0,ZW-1282
2025-05-19 23:15:27.351873,3.1174302224128447,50.0,17.240636155122854,-17.716122242972894,30.9500789473611,25,HDPE,0,0,ZW-2636
2025-05-19 20:04:27.351873,3.9175056744758656,154.45784303223377,22.353673138636697,-17.743348183010013,30.99623367611947,2,Cast Iron,0,0,ZW-8480
2025-05-19 22:33:27.351873,3.8090195831031304,217.25318766047502,23.471671805816662,-17.891003785073455,31.11393766163599,11,PVC,0,0,ZW-7420
2025-05-20 04:09:27.351873,2.9325245324915783,125.47651753503293,25.0,-17.883624042199333,30.97853322501824,4,PVC,0,0,ZW-5668
2025-05-20 12:05:27.352870,3.7081043387967267,129.48849262553438,15.10992874488123,-17.875634618067863,31.105880297287772,7,Cast Iron,0,0,ZW-7881
2025-05-20 16:49:27.352870,3.668355840186726,101.45848520997171,11.393830344787673,-17.8835323453423,30.964205667745592,12,Galvanized Iron,0,0,ZW-9927
2025-05-20 14:38:27.352870,3.162358669003406,173.66421402188234,25.0,-17.756424686355157,31.00944191218203,1,PVC,0,0,ZW-8587
2025-05-20 11:36:27.352870,3.089431810790199,139.08246171946368,20.33316989274309,-17.75215417086576,30.987500722998544,13,PVC,0,0,ZW-8824
2025-05-20 05:07:27.352870,2.151899663730074,155.66564200673514,15.561044165259991,-17.915638887735057,31.12140688521927,14,PVC,0,0,ZW-4284
2025-05-20 01:30:27.352870,3.461045475402286,50.0,16.03053707031997,-17.781446591229606,31.023913000182436,0,PVC,0,0,ZW-5613
2025-05-20 11:35:27.352870,3.491802469224093,157.4076886977713,13.692758694275245,-17.885155725377,31.058301263147495,8,Cast Iron,0,0,ZW-5377
2025-05-20 12:03:27.352870,3.454928753971247,196.22989049192705,15.5864871253644,-17.8555193870951,30.972565478639886,16,PVC,0,0,ZW-1826
2025-05-20 14:45:27.352870,2.978945649486116,159.66297820389195,15.201776660977853,-17.81621417736548,30.950729048750226,1,HDPE,0,0,ZW-1395
2025-05-20 15:41:27.352870,3.6603182351752075,83.64207766061244,15.227077380557034,-17.718755334341154,30.96307283934743,5,PVC,0,0,ZW-9419
2025-05-20 07:50:27.352870,2.856719952932049,80.79961445479574,21.136421192794216,-17.81382844185235,31.14629224035564,16,PVC,0,0,ZW-9099
2025-05-20 00:03:27.352870,3.1854015464856458,155.49175681421366,10.178669484816995,-17.904391411103656,31.046664893192727,1,PVC,0,0,ZW-2900
2025-05-20 13:28:27.352870,2.530209917578906,141.29701881551063,15.443987549023287,-17.84671658881128,31.019898455309207,7,PVC,0,0,ZW-1656
2025-05-20 03:49:27.352870,3.285818120422548,89.29632099854187,12.549645989249036,-17.756346014466754,31.108201758462926,20,Cast Iron,0,0,ZW-9712
2025-05-20 07:33:27.352870,2.8508472171239734,86.22894029731411,24.56554010242229,-17.847239855448393,31.007663122300922,14,HDPE,0,0,ZW-4094
2025-05-19 19:30:27.352870,3.23502480652454,90.67490390714333,17.37924247821525,-17.714122051453373,31.131171518652724,22,PVC,0,0,ZW-1353
2025-05-20 16:02:27.352870,3.4723929460227323,152.97437456909614,12.699695199415903,-17.765641154723635,30.998325390935243,2,PVC,0,0,ZW-4284
2025-05-20 07:49:27.352870,4.0,125.5667100485486,12.271092207673604,-17.75568411216033,30.95313014339218,13,HDPE,0,0,ZW-6952
2025-05-20 10:07:27.352870,3.519499342310996,54.435719649751945,16.721704249167022,-17.91030316706706,31.071358896014548,1,PVC,0,0,ZW-6918
2025-05-20 16:50:27.352870,2.672695179276321,190.50930866427944,21.174410499228202,-17.795367126125385,31.064787297798595,7,PVC,0,0,ZW-7177
2025-05-20 15:16:27.352870,4.0,127.63880955804876,13.883296138204848,-17.928074587989425,31.028702483332225,24,PVC,0,0,ZW-4751
2025-05-19 21:11:27.352870,2.8205623516920855,147.7868477872449,18.155832428096826,-17.87621402016049,31.06335347731116,11,PVC,0,0,ZW-1349
2025-05-20 08:23:27.352870,3.5440557686550918,213.0516547294149,14.046016228946904,-17.746005440762556,31.069078850250747,5,PVC,0,0,ZW-3338
2025-05-20 09:17:27.352870,3.0987588672530575,192.10882783450216,13.164533945242333,-17.913546003048207,31.034181377924085,28,HDPE,0,0,ZW-4773
2025-05-19 22:04:27.352870,2.7980362643641885,154.7541528534824,17.606376781988292,-17.78274800543733,31.055654315815836,2,Cast Iron,0,0,ZW-3045
2025-05-19 19:30:27.352870,2.62472040608103,174.1187379935429,12.022710449592996,-17.856161411313412,31.012483472878735,29,PVC,0,0,ZW-8941
2025-05-20 16:59:27.352870,2.5245457758521255,162.86165475904383,10.0,-17.800197451982424,31.10362242433634,17,PVC,0,0,ZW-7479
2025-05-20 11:03:27.352870,2.8645846256988827,170.86131397939366,17.15313460125111,-17.741598887657037,31.036931968156846,7,Cast Iron,0,0,ZW-4319
2025-05-19 18:35:27.352870,2.743221627072305,128.06516174603496,12.558932591177452,-17.837951896734843,31.06003590882417,23,Cast Iron,0,0,ZW-2838
2025-05-19 18:13:27.352870,3.8895204848847644,147.50263249042683,11.405896341551305,-17.7654139635937,31.092025447097214,23,PVC,0,0,ZW-2007
2025-05-20 04:21:27.352870,2.3208283353466603,102.81948342678714,17.396714292164827,-17.913645633657723,30.98208145225407,2,HDPE,0,0,ZW-1351
2025-05-20 10:43:27.352870,3.3247648863165224,140.45843935376732,16.918617081193652,-17.79134065090769,31.09088064180434,15,PVC,0,0,ZW-1519
2025-05-19 19:01:27.352870,3.003057605207705,170.5134673352856,16.63436897256557,-17.751609157556803,31.080188058536777,11,Cast Iron,0,0,ZW-2934
2025-05-20 17:17:27.352870,3.168974123582024,129.68147996021438,24.315562043227974,-17.904587112706494,31.06139395797372,19,PVC,0,0,ZW-3151
2025-05-20 05:49:27.352870,3.1523694816142918,88.40048497217694,10.0,-17.75105418510903,30.98230884564359,23,Cast Iron,0,0,ZW-3568
2025-05-20 16:39:27.352870,3.5130567099431533,169.00599779331662,15.01190216712617,-17.794849418160677,31.100746976755048,16,Asbestos Cement,0,0,ZW-4115
2025-05-20 08:56:27.352870,4.0,152.1415741785216,12.868944169456675,-17.731317360191177,31.00925536179605,21,HDPE,0,0,ZW-2673
2025-05-19 18:55:27.352870,3.2755430030154518,102.06708650336901,23.72079376341557,-17.83733756985131,31.0557081722715,12,PVC,0,0,ZW-2103
2025-05-19 21:57:27.352870,2.8372855599577345,102.69343594641383,17.033374504855065,-17.814861903842154,31.041117986655973,10,PVC,0,0,ZW-1939
2025-05-20 09:49:27.352870,3.1904171360012823,185.99109175177244,17.41687415723094,-17.874072186458474,30.981445737580685,21,PVC,0,0,ZW-1456
2025-05-20 00:05:27.352870,3.5435641210721003,188.1678162616512,13.87874828183637,-17.781201637993025,30.96579415692771,22,Asbestos Cement,0,0,ZW-2738
2025-05-20 01:13:27.352870,3.908822167341818,123.67954872895959,20.89953586743218,-17.736414142761692,31.136409290963403,21,HDPE,0,0,ZW-4270
2025-05-19 22:28:27.352870,3.212310333792823,104.79519774708932,14.39528886632251,-17.728491896160318,31.085752341082085,26,Cast Iron,0,0,ZW-2283
2025-05-20 06:55:27.353868,3.073049126456734,73.29671139674997,16.243234165464536,-17.745027944688033,30.999954773605385,8,Cast Iron,0,0,ZW-6427
2025-05-20 06:10:27.353868,2.666064411517554,104.51894944824271,10.0,-17.80578054947878,31.021502128952953,2,Cast Iron,0,0,ZW-5193
2025-05-19 23:23:27.353868,2.8488949652872964,157.196127977736,16.029436635733596,-17.761891734012956,31.01654867298033,6,PVC,0,0,ZW-9882
2025-05-20 01:34:27.353868,3.034545549400116,151.60622148188375,10.0,-17.763554617655203,31.100466538340857,5,HDPE,0,0,ZW-8094
2025-05-20 11:27:27.353868,3.939971559192782,61.367104932550134,19.098510017411627,-17.731110183173833,31.105419100354055,12,PVC,0,0,ZW-4543
2025-05-20 06:44:27.353868,3.4235411742615964,58.93702152337015,14.503804593681116,-17.728073424616284,31.051983669025397,4,PVC,0,0,ZW-6855
2025-05-19 23:18:27.353868,2.7022578902271173,139.41819075286733,11.402346160671495,-17.918683750530214,31.047927896607895,6,Cast Iron,0,0,ZW-4486
2025-05-19 19:07:27.353868,3.4951352264441744,155.55074303874756,14.294543359236206,-17.757456344422177,31.14304693193491,19,Cast Iron,0,0,ZW-7295
2025-05-20 03:09:27.353868,3.7506624231682975,95.77695758569969,19.311957418834538,-17.845271236750783,31.079526299851995,6,Cast Iron,0,0,ZW-3863
2025-05-20 10:19:27.353868,2.987408046265426,123.56266573664632,19.078198563819175,-17.875285755633357,30.96414324739005,10,Galvanized Iron,0,0,ZW-1108
2025-05-20 00:26:27.353868,3.8491627300793274,84.17349236847026,18.90442576432639,-17.78387138824467,30.969147417262832,11,PVC,0,0,ZW-1487
2025-05-19 23:57:27.353868,3.187625320803758,97.83194526419551,15.205358850631773,-17.762763478459593,30.978395653674788,15,PVC,0,0,ZW-6404
2025-05-20 12:51:27.353868,3.1068247315335666,62.19555598243403,10.276196538136142,-17.83471588709534,31.14290488143536,23,PVC,0,0,ZW-8484
2025-05-19 21:43:27.353868,2.951163375305512,115.7012168015922,22.924277731535568,-17.764094547021163,31.039600096983662,11,PVC,0,0,ZW-2343
2025-05-20 11:42:27.353868,4.0,103.7945466048625,20.488386909905003,-17.863971402212794,31.052638413691717,24,HDPE,0,0,ZW-9849
2025-05-20 02:26:27.353868,3.0570263129775426,160.81661816590645,21.078730122979948,-17.89809704475292,30.95084233611857,20,HDPE,0,0,ZW-3706
2025-05-19 20:23:27.353868,3.6685714604069677,80.84595341280931,16.98743850694082,-17.849572580111747,31.00464639668934,22,HDPE,0,0,ZW-9948
2025-05-19 22:21:27.353868,4.0,131.41314880164964,20.590414946436308,-17.754372751361036,30.99501723208239,10,PVC,0,0,ZW-8060
2025-05-20 13:09:27.353868,3.728446755725387,113.74931183834532,19.775237968299876,-17.91603373596595,31.022832031524988,2,PVC,0,0,ZW-1493
2025-05-19 19:11:27.353868,2.5281920519319714,151.9592421951865,21.17195798577142,-17.76369006913056,31.084832269771315,25,HDPE,0,0,ZW-1436
2025-05-20 05:19:27.353868,3.731013340086048,110.03793445076586,14.341269318615355,-17.731816855999366,31.04348989665485,19,PVC,0,0,ZW-8917
2025-05-20 06:16:27.353868,4.0,188.55465922483154,19.09782739163323,-17.885095588374316,31.108095015028496,0,Asbestos Cement,0,0,ZW-8972
2025-05-20 00:12:27.353868,3.7014430545577857,50.0,11.887287239144264,-17.91625730927887,31.08459563949493,21,Asbestos Cement,0,0,ZW-2511
2025-05-20 13:19:27.353868,3.071636553606531,173.81039145236224,17.62553804231565,-17.71987267043227,31.05548241377296,0,PVC,0,0,ZW-1310
2025-05-20 07:27:27.353868,3.128442349121257,218.59440418812397,19.90396872955815,-17.716618880637125,31.064657453857073,3,PVC,0,0,ZW-9718
2025-05-20 09:25:27.353868,2.302418327805683,74.49882557626765,15.985798186203937,-17.741099588455484,31.0151157476489,28,HDPE,0,0,ZW-8717
2025-05-20 08:29:27.353868,3.2907609459693705,115.99823134559077,16.23176183925319,-17.855657318794602,31.078863644398545,0,HDPE,0,0,ZW-8685
2025-05-19 23:52:27.353868,2.93382708543128,117.90633306225622,15.656151794606108,-17.765978019737766,31.063323766751875,29,PVC,0,0,ZW-5003
2025-05-20 17:26:27.353868,2.5677323461996773,87.43181765248468,17.033905067148435,-17.75247858915249,31.062278796488076,19,Cast Iron,0,0,ZW-6803
2025-05-20 11:42:27.353868,3.1626671449440904,102.26786739868818,13.849155120311616,-17.82706419697947,31.14348408795854,29,PVC,0,0,ZW-2719
2025-05-20 11:56:27.353868,2.8509192333403495,191.17315057990942,18.48944814964541,-17.898210362535963,31.119758498554525,1,PVC,0,0,ZW-6074
2025-05-20 05:02:27.353868,3.1565489619274913,100.46790249960897,22.71777539715464,-17.741910743860096,31.073060981427783,12,PVC,0,0,ZW-4331
2025-05-20 08:05:27.353868,1.875773940717733,90.50226499366016,24.7177277662513,-17.848815814002425,30.968675873660505,21,PVC,0,0,ZW-1178
2025-05-20 08:34:27.353868,3.4250280801412565,143.72935823961623,22.340873084677444,-17.886069819299742,30.96148940628679,26,PVC,0,0,ZW-9212
2025-05-20 11:34:27.353868,3.130112851627339,174.94668566450034,25.0,-17.87228541229799,31.003466679725996,23,Cast Iron,0,0,ZW-6055
2025-05-19 21:05:27.353868,3.3815640440673786,151.1659727904909,19.790820205181333,-17.79587147899973,30.951751231436134,21,PVC,0,0,ZW-7164
2025-05-19 22:58:27.353868,3.147858350122646,128.52781261517484,16.015132937621864,-17.903058277275814,31.038892067878717,23,PVC,0,0,ZW-7794
2025-05-19 21:34:27.353868,3.9828445306833977,174.6754951414121,14.05390343334154,-17.74503047914225,31.059506339958194,18,Galvanized Iron,0,0,ZW-9674
2025-05-20 08:35:27.353868,2.9226238862896103,157.9739508823824,13.536762094032756,-17.703773121325494,30.951804115083632,26,HDPE,0,0,ZW-3038
2025-05-20 01:51:27.353868,2.496469983259722,143.84752292948892,23.261460813368714,-17.80293495841595,30.97723992571212,29,Asbestos Cement,0,0,ZW-3043
2025-05-20 05:40:27.353868,3.850180296973564,157.40220866912443,17.628198122573128,-17.8327950137374,30.98131707131344,13,HDPE,0,0,ZW-8141
2025-05-19 23:46:27.353868,2.6207469158335677,107.41343165909902,11.55839140933303,-17.914357870164544,31.01402155408549,5,PVC,0,0,ZW-4711
2025-05-20 10:26:27.353868,3.0041686200624005,108.82851164141381,17.931535729980034,-17.747865288569564,31.036890173459827,19,PVC,0,0,ZW-3454
2025-05-19 21:38:27.353868,3.372891138600181,132.53979392968375,16.357909184717446,-17.719020194652018,31.14731008573507,11,HDPE,0,0,ZW-8040
2025-05-20 05:49:27.354868,2.774260208674538,58.757099386136815,19.547023541565384,-17.823482255069504,31.06390323625347,6,Asbestos Cement,0,0,ZW-9296
2025-05-20 00:46:27.354868,3.117769443039995,152.3218967474565,14.837693049667578,-17.794708720473675,30.95298065013001,10,PVC,0,0,ZW-5561
2025-05-19 22:57:27.354868,3.657357332789202,150.3427474881815,10.391597285076134,-17.72584694204839,31.001958199215725,11,PVC,0,0,ZW-8306
2025-05-20 14:40:27.354868,3.0948142027762104,157.95802918789124,18.550163170903815,-17.812451824635772,30.95728524225887,15,PVC,0,0,ZW-9154
2025-05-19 22:21:27.354868,3.1823822847235452,129.5841155508526,23.086905069232756,-17.730638328294162,30.95581485891928,27,PVC,0,0,ZW-2448
2025-05-20 17:18:27.354868,2.8287254088826854,169.1100781539326,19.353747412532147,-17.852646605340656,31.000520527680216,0,HDPE,0,0,ZW-1709
2025-05-20 00:19:27.354868,2.70567022212695,192.49978481396556,10.0,-17.926527142943623,30.993856996037678,16,PVC,0,0,ZW-9801
2025-05-20 06:55:27.354868,4.0,102.07284240351535,16.793393499718334,-17.791037944510798,31.144259178193803,19,PVC,0,0,ZW-2876
2025-05-20 05:36:27.354868,4.0,120.22284285327223,16.855032542948745,-17.715452387798237,30.96474180877518,16,PVC,0,0,ZW-6231
2025-05-20 03:35:27.354868,2.7607622760939576,228.91761882519938,15.682891791115733,-17.792997747707513,31.017975452331427,17,PVC,1,0,ZW-4009
2025-05-19 17:48:27.354868,2.9655203497943567,165.77741290777936,11.193746652912122,-17.90289732284166,31.042514793618082,2,PVC,0,0,ZW-6979
2025-05-19 19:47:27.354868,3.282454654283509,156.75328841593642,14.292254299408178,-17.734594638180464,31.11968723689948,15,PVC,0,0,ZW-3963
2025-05-20 01:20:27.354868,2.9915282300562134,114.73314996491392,25.0,-17.75365135075231,31.042735364933947,17,HDPE,0,0,ZW-8095
2025-05-20 02:57:27.354868,3.52346860066205,72.20760243765696,19.538448085297617,-17.89939722085154,31.071024516913813,26,HDPE,0,0,ZW-8059
2025-05-20 03:17:27.354868,3.0503896998771936,93.96296634830198,18.937120486754303,-17.874134697893528,31.128052673594304,12,PVC,0,0,ZW-2231
2025-05-20 09:40:27.354868,3.169393617375911,204.15809072656685,12.982686608871033,-17.81769505533177,30.97476148033705,10,PVC,0,0,ZW-1297
2025-05-20 11:12:27.354868,3.76219549293208,84.98906920036549,20.084788058535537,-17.726078153443538,30.979661443865073,0,PVC,0,0,ZW-8669
2025-05-20 02:53:27.354868,3.2010160246361408,159.35428882597228,15.789054439184195,-17.746604468446108,30.95902361959409,17,PVC,0,0,ZW-9966
2025-05-19 21:03:27.354868,2.7861876593494728,145.64975180716507,21.27592591849203,-17.746181997011778,31.110400236552138,29,HDPE,0,0,ZW-8303
2025-05-20 16:24:27.354868,3.2250480024092343,186.60471048541132,24.34470327070774,-17.886096769472733,31.023637683207095,11,Cast Iron,0,0,ZW-7006
2025-05-19 21:56:27.354868,2.537985705067478,62.0477839427989,22.32121107673007,-17.766136156630164,31.114795894845553,20,PVC,0,0,ZW-2850
2025-05-20 04:13:27.354868,3.49823695338973,164.04979670721042,13.878046157686327,-17.828826156116108,31.105460961402166,20,PVC,0,0,ZW-8592
2025-05-20 07:05:27.354868,1.258142336254875,231.6943577543657,19.15776637328332,-17.76444717368326,30.960384661434755,24,PVC,0,1,ZW-8395
2025-05-20 08:57:27.354868,3.477941810494783,156.63828765142182,13.328344712236124,-17.908202787086424,30.988618463758357,10,HDPE,0,0,ZW-5579
2025-05-20 09:45:27.354868,2.585201918638829,80.20542506400778,19.22949901527081,-17.81103760039282,30.972968998440106,9,Asbestos Cement,0,0,ZW-8578
2025-05-20 04:50:27.354868,3.5301424233303145,193.08802110695686,19.3857220770809,-17.791424543194257,31.025407086428494,24,HDPE,0,0,ZW-7552
2025-05-20 08:09:27.354868,3.0575974339082506,83.76164180702071,12.740946555031881,-17.762656753259723,30.983140639587827,7,PVC,0,0,ZW-5474
2025-05-20 07:10:27.354868,3.3820590823366192,164.8957656334656,10.0,-17.748527879883724,31.099112449131198,14,Cast Iron,0,0,ZW-2931
2025-05-20 02:53:27.354868,3.068535326720139,126.73702843307406,20.74821679038388,-17.850957427542454,31.127739442035168,3,PVC,0,0,ZW-3696
2025-05-20 03:42:27.354868,1.8819716878525958,301.9879276069697,19.364403293370106,-17.750678280522177,31.073619186345887,11,HDPE,0,1,ZW-2863
2025-05-20 00:29:27.354868,3.051274075743487,80.10191564285284,19.532528908082103,-17.714300997967808,30.98915046344619,3,Galvanized Iron,0,0,ZW-7411
2025-05-20 04:25:27.354868,3.8997508165682135,50.728616995476216,16.957291981503776,-17.90008559984989,30.955213734900454,15,PVC,0,0,ZW-7313
2025-05-20 04:35:27.354868,3.8751574935203585,124.26496194355278,13.857988767331028,-17.793369498677578,30.99827710540666,11,PVC,0,0,ZW-6002
2025-05-20 07:52:27.354868,3.2298707885933684,160.3821788139928,11.286602703513815,-17.807811198279175,31.08224725906503,27,PVC,0,0,ZW-8418
2025-05-19 19:01:27.354868,2.5533383595323236,187.04538686027405,22.26620531225909,-17.921862361660846,31.024683127125463,18,Galvanized Iron,0,0,ZW-5127
2025-05-19 22:42:27.354868,2.6058541668692428,108.1804934334073,19.575697499733593,-17.734513637159676,31.137693164794964,19,HDPE,0,0,ZW-2746
2025-05-20 12:33:27.354868,3.7524659887410956,68.75952311071924,14.34821514624123,-17.887547930263462,31.042259660602433,12,HDPE,0,0,ZW-7793
2025-05-19 18:24:27.354868,2.8077028204267935,110.59689398139223,16.58534707840011,-17.712525755868707,31.069483234960934,17,PVC,0,0,ZW-8341
2025-05-20 05:11:27.354868,3.0477451509148414,120.94896931220639,13.588243609564996,-17.87500376909766,31.044245332565485,18,PVC,0,0,ZW-1122
2025-05-20 10:29:27.354868,2.923382726892992,93.5853670806264,25.0,-17.851432914944922,30.992519445416143,22,HDPE,0,0,ZW-9918
2025-05-20 01:51:27.354868,1.8052744633253262,111.05134543771938,14.492981196784285,-17.865943319384456,31.035879971377476,0,Cast Iron,0,1,ZW-3682
2025-05-20 12:23:27.354868,3.5727110618781124,132.14749570309633,21.461782329893275,-17.884117835973708,31.1124672949514,11,PVC,0,0,ZW-7028
2025-05-19 19:24:27.354868,3.4303334684507965,162.9658151561167,15.658278470663024,-17.764625470634527,30.976709719963036,2,HDPE,0,0,ZW-3225
2025-05-20 12:04:27.354868,3.072875238100119,144.84899360272522,18.210704571275937,-17.830936430385034,31.10640265825726,6,Cast Iron,0,0,ZW-1949
2025-05-20 09:32:27.355868,3.6693708588518166,148.78295823176242,20.151048037718734,-17.738241352173368,30.954633738472282,5,Cast Iron,0,0,ZW-2584
2025-05-20 13:54:27.355868,2.56810254298692,120.27712920680983,19.903817878510484,-17.854875672418228,31.073279415041757,20,Asbestos Cement,0,0,ZW-5943
2025-05-20 10:47:27.355868,2.3614032276298897,73.38392745692144,11.865699868456396,-17.709892361561913,31.093064384502174,17,Galvanized Iron,0,0,ZW-4750
2025-05-20 09:51:27.355868,3.242296936473224,54.416170522699915,20.499065526620534,-17.802646777911878,31.04759420411786,26,PVC,0,0,ZW-7271
2025-05-19 23:11:27.355868,2.9889771614398284,67.1166819906571,21.861157920725045,-17.872507366770154,31.057787239139603,12,PVC,0,0,ZW-9372
2025-05-20 12:05:27.355868,3.8689518414742015,75.74373974187606,18.919544955951046,-17.743927248396936,31.131893510281873,26,PVC,0,0,ZW-8502
2025-05-20 07:45:27.355868,3.4347392103963625,89.28794767306123,21.517644551968285,-17.71218570486338,31.065407589866936,5,PVC,0,0,ZW-5457
2025-05-20 08:57:27.355868,3.3611336406347965,176.5516094960372,20.561920545297767,-17.79071581130862,30.9923303126762,25,PVC,0,0,ZW-1982
2025-05-20 11:23:27.355868,2.9093735626631636,89.91050575839839,18.090754788674158,-17.78962868340223,30.970391304712376,17,PVC,0,0,ZW-5994
2025-05-20 14:57:27.355868,3.087416006750324,98.80928867268513,25.0,-17.78321172827551,31.100250223923055,28,PVC,0,0,ZW-9930
2025-05-20 02:10:27.355868,2.54866199433676,119.00791028300003,21.10304033980008,-17.726838843657493,30.955129494139452,16,PVC,0,0,ZW-2752
2025-05-19 19:35:27.355868,2.26081220408852,89.7497434997594,17.18578854988723,-17.77863283323225,31.00327519039949,2,HDPE,0,0,ZW-5440
2025-05-20 05:11:27.355868,3.3951627769807926,115.64187332392736,17.185381947194205,-17.758359578931586,31.11849540921439,15,HDPE,0,0,ZW-1009
2025-05-20 05:58:27.355868,2.7815971835993683,50.0,19.051495872550255,-17.83944213064172,31.076262233101215,1,PVC,0,0,ZW-4797
2025-05-20 13:39:27.355868,2.8471583471985036,136.76659938071725,21.687779841152462,-17.92402102455018,31.133840857676407,15,HDPE,0,0,ZW-8975
2025-05-20 14:09:27.355868,2.8945322011046493,112.69981321034363,17.462091326868094,-17.737586466998476,31.13316434314028,4,PVC,0,0,ZW-6756
2025-05-20 12:50:27.355868,3.70128234719326,137.5074877012162,18.406496921322567,-17.773623765184738,30.9881942851876,14,Cast Iron,0,0,ZW-6426
2025-05-20 16:11:27.355868,2.39573284809745,50.0,25.0,-17.804237364136803,31.02147995294387,5,HDPE,0,0,ZW-4281
2025-05-20 05:34:27.355868,2.097954493366566,92.34971513477485,19.141689427636628,-17.92871338789682,31.127076984288582,18,Cast Iron,1,0,ZW-1310
